Date,Nifty50,NiftyNext50,NiftyMidcap100
02-04-2019,11713.2002,28137,18338.90039
03-04-2019,11643.9502,28033.15039,18136.19922
04-04-2019,11598,28020.55078,18098.75
05-04-2019,11665.9502,28143.05078,18246.34961
08-04-2019,11604.5,28039.30078,18101.75
09-04-2019,11671.9502,28146.44922,18127.05078
10-04-2019,11584.2998,28056.80078,18075.65039
11-04-2019,11596.7002,28148.55078,18091.94922
12-04-2019,11643.4502,28271.09961,18167.90039
15-04-2019,11690.34961,28389.5,18253.5
16-04-2019,11787.15039,28542.44922,18248.44922
18-04-2019,11752.7998,28419.55078,18077.84961
22-04-2019,11594.4502,27907.25,17761.25
23-04-2019,11575.9502,27874.84961,17779.05078
24-04-2019,11726.15039,28057.84961,17844.44922
25-04-2019,11641.7998,27914.94922,17774.80078
26-04-2019,11754.65039,27921.05078,17727.94922
30-04-2019,11748.15039,27800.25,17566.40039
02-05-2019,11724.75,27659.09961,17460.5
03-05-2019,11712.25,27537.75,17465
06-05-2019,11598.25,27202.90039,17335.75
07-05-2019,11497.90039,27020.40039,17133.80078
